ticker,session_date,entry_rule,exit_rule,status,entry_idx,exit_idx,entry_price,exit_price,entry_ts,exit_ts,bars_held,underlying_pnl,underlying_pct,hit_daily_target,hit_daily_stop
JPM,2026-02-05,C,Y,ok,5.0,7.0,311.48,313.42,2026-02-05 09:35:00-05:00,2026-02-05 09:37:00-05:00,2.0,1.9399999999999977,0.006228329266726588,False,True
JPM,2026-02-05,C,Z,ok,5.0,23.0,311.48,312.32,2026-02-05 09:35:00-05:00,2026-02-05 09:53:00-05:00,18.0,0.839999999999975,0.002696802362912466,False,True
SPY,2026-02-05,A,X,ok,0.0,180.0,679.99,681.5105,2026-02-05 09:30:00-05:00,2026-02-05 12:30:00-05:00,180.0,1.52049999999997,0.0022360622950337063,False,False
SPY,2026-02-05,A,Y,ok,0.0,4.0,679.99,680.78,2026-02-05 09:30:00-05:00,2026-02-05 09:34:00-05:00,4.0,0.7899999999999636,0.0011617817909086363,False,False
SPY,2026-02-05,A,Z,ok,0.0,24.0,679.99,681.87,2026-02-05 09:30:00-05:00,2026-02-05 09:54:00-05:00,24.0,1.8799999999999955,0.002764746540390293,False,False
SPY,2026-02-05,B,—,skipped_entry,,,,,,,,,,,
SPY,2026-02-05,C,X,ok,2.0,182.0,679.68,681.48,2026-02-05 09:32:00-05:00,2026-02-05 12:32:00-05:00,180.0,1.8000000000000682,0.002648305084745863,False,False
SPY,2026-02-05,C,Y,ok,2.0,4.0,679.68,680.78,2026-02-05 09:32:00-05:00,2026-02-05 09:34:00-05:00,2.0,1.1000000000000227,0.001618408662900222,False,False
SPY,2026-02-05,C,Z,ok,2.0,24.0,679.68,681.87,2026-02-05 09:32:00-05:00,2026-02-05 09:54:00-05:00,22.0,2.1900000000000546,0.0032221045197740918,False,False
JPM,2026-02-09,A,X,ok,0.0,1.0,321.545,320.415,2026-02-09 09:30:00-05:00,2026-02-09 09:31:00-05:00,1.0,-1.1299999999999955,-0.0035142826043010945,False,True
JPM,2026-02-09,A,Y,ok,0.0,2.0,321.545,321.24,2026-02-09 09:30:00-05:00,2026-02-09 09:32:00-05:00,2.0,-0.3050000000000068,-0.0009485453047007629,False,True
JPM,2026-02-09,A,Z,ok,0.0,94.0,321.545,325.74,2026-02-09 09:30:00-05:00,2026-02-09 11:04:00-05:00,94.0,4.194999999999993,0.013046385420392147,True,True
JPM,2026-02-09,B,X,ok,0.0,1.0,321.545,320.415,2026-02-09 09:30:00-05:00,2026-02-09 09:31:00-05:00,1.0,-1.1299999999999955,-0.0035142826043010945,False,True
JPM,2026-02-09,B,Y,ok,0.0,2.0,321.545,321.24,2026-02-09 09:30:00-05:00,2026-02-09 09:32:00-05:00,2.0,-0.3050000000000068,-0.0009485453047007629,False,True
JPM,2026-02-09,B,Z,ok,0.0,94.0,321.545,325.74,2026-02-09 09:30:00-05:00,2026-02-09 11:04:00-05:00,94.0,4.194999999999993,0.013046385420392147,True,True
JPM,2026-02-09,C,X,ok,0.0,1.0,321.545,320.415,2026-02-09 09:30:00-05:00,2026-02-09 09:31:00-05:00,1.0,-1.1299999999999955,-0.0035142826043010945,False,True
JPM,2026-02-09,C,Y,ok,0.0,2.0,321.545,321.24,2026-02-09 09:30:00-05:00,2026-02-09 09:32:00-05:00,2.0,-0.3050000000000068,-0.0009485453047007629,False,True
JPM,2026-02-09,C,Z,ok,0.0,94.0,321.545,325.74,2026-02-09 09:30:00-05:00,2026-02-09 11:04:00-05:00,94.0,4.194999999999993,0.013046385420392147,True,True
JPM,2026-02-13,A,X,ok,0.0,104.0,297.09,302.585,2026-02-13 09:30:00-05:00,2026-02-13 11:14:00-05:00,104.0,5.4950000000000045,0.01849607862937159,True,False
JPM,2026-02-13,A,Y,ok,0.0,1.0,297.09,298.55,2026-02-13 09:30:00-05:00,2026-02-13 09:31:00-05:00,1.0,1.4600000000000364,0.0049143357231816506,False,False
JPM,2026-02-13,A,Z,ok,0.0,11.0,297.09,297.52,2026-02-13 09:30:00-05:00,2026-02-13 09:41:00-05:00,11.0,0.4300000000000068,0.0014473728499781442,False,False
JPM,2026-02-13,B,—,skipped_entry,,,,,,,,,,,
JPM,2026-02-13,C,X,ok,0.0,104.0,297.09,302.585,2026-02-13 09:30:00-05:00,2026-02-13 11:14:00-05:00,104.0,5.4950000000000045,0.01849607862937159,True,False
JPM,2026-02-13,C,Y,ok,0.0,1.0,297.09,298.55,2026-02-13 09:30:00-05:00,2026-02-13 09:31:00-05:00,1.0,1.4600000000000364,0.0049143357231816506,False,False
JPM,2026-02-13,C,Z,ok,0.0,11.0,297.09,297.52,2026-02-13 09:30:00-05:00,2026-02-13 09:41:00-05:00,11.0,0.4300000000000068,0.0014473728499781442,False,False
NVDA,2026-02-17,A,X,ok,0.0,17.0,181.3699,180.53,2026-02-17 09:30:00-05:00,2026-02-17 09:47:00-05:00,17.0,-0.8399000000000001,-0.0046308676356991985,False,True
NVDA,2026-02-17,A,Y,ok,0.0,3.0,181.3699,181.765,2026-02-17 09:30:00-05:00,2026-02-17 09:33:00-05:00,3.0,0.39509999999998513,0.0021784210059110423,False,False
NVDA,2026-02-17,A,Z,ok,0.0,16.0,181.3699,181.125,2026-02-17 09:30:00-05:00,2026-02-17 09:46:00-05:00,16.0,-0.24490000000000123,-0.0013502791808343128,False,False
NVDA,2026-02-17,B,—,skipped_entry,,,,,,,,,,,
NVDA,2026-02-17,C,X,ok,29.0,30.0,179.29,179.6199,2026-02-17 09:59:00-05:00,2026-02-17 10:00:00-05:00,1.0,0.3299000000000092,0.0018400356963579074,False,True
NVDA,2026-02-17,C,Y,ok,29.0,77.0,179.29,180.87,2026-02-17 09:59:00-05:00,2026-02-17 10:47:00-05:00,48.0,1.5800000000000125,0.008812538345696985,False,True
NVDA,2026-02-17,C,Z,ok,29.0,194.0,179.29,183.93,2026-02-17 09:59:00-05:00,2026-02-17 12:44:00-05:00,165.0,4.640000000000015,0.025879859445591024,True,True
SPY,2026-02-19,A,X,ok,0.0,180.0,684.205,683.85,2026-02-19 09:30:00-05:00,2026-02-19 12:30:00-05:00,180.0,-0.3550000000000182,-0.0005188503445605018,False,False
SPY,2026-02-19,A,Y,ok,0.0,1.0,684.205,684.24,2026-02-19 09:30:00-05:00,2026-02-19 09:31:00-05:00,1.0,0.03499999999996817,5.115425932281723e-05,False,False
SPY,2026-02-19,A,Z,ok,0.0,38.0,684.205,684.65,2026-02-19 09:30:00-05:00,2026-02-19 10:08:00-05:00,38.0,0.44499999999993634,0.0006503898685334605,False,False
SPY,2026-02-19,B,X,ok,0.0,180.0,684.205,683.85,2026-02-19 09:30:00-05:00,2026-02-19 12:30:00-05:00,180.0,-0.3550000000000182,-0.0005188503445605018,False,False
SPY,2026-02-19,B,Y,ok,0.0,1.0,684.205,684.24,2026-02-19 09:30:00-05:00,2026-02-19 09:31:00-05:00,1.0,0.03499999999996817,5.115425932281723e-05,False,False
SPY,2026-02-19,B,Z,ok,0.0,38.0,684.205,684.65,2026-02-19 09:30:00-05:00,2026-02-19 10:08:00-05:00,38.0,0.44499999999993634,0.0006503898685334605,False,False
SPY,2026-02-19,C,X,ok,6.0,186.0,682.91,683.83,2026-02-19 09:36:00-05:00,2026-02-19 12:36:00-05:00,180.0,0.9200000000000728,0.0013471760554100436,False,False
SPY,2026-02-19,C,Y,ok,6.0,12.0,682.91,683.7969,2026-02-19 09:36:00-05:00,2026-02-19 09:42:00-05:00,6.0,0.8869000000000824,0.001298707003851287,False,False
SPY,2026-02-19,C,Z,ok,6.0,38.0,682.91,684.65,2026-02-19 09:36:00-05:00,2026-02-19 10:08:00-05:00,32.0,1.740000000000009,0.0025479199308840244,False,False
NVDA,2026-02-19,A,X,ok,0.0,6.0,186.7,186.2644,2026-02-19 09:30:00-05:00,2026-02-19 09:36:00-05:00,6.0,-0.43559999999999377,-0.0023331547937867907,False,True
NVDA,2026-02-19,A,Y,ok,0.0,1.0,186.7,186.9847,2026-02-19 09:30:00-05:00,2026-02-19 09:31:00-05:00,1.0,0.28470000000001505,0.0015249062667381632,False,False
NVDA,2026-02-19,A,Z,ok,0.0,5.0,186.7,186.32,2026-02-19 09:30:00-05:00,2026-02-19 09:35:00-05:00,5.0,-0.37999999999999545,-0.002035350830208867,False,False
NVDA,2026-02-19,B,—,skipped_entry,,,,,,,,,,,
NVDA,2026-02-19,C,X,ok,15.0,16.0,185.695,185.95,2026-02-19 09:45:00-05:00,2026-02-19 09:46:00-05:00,1.0,0.25499999999999545,0.001373219526643127,False,True
NVDA,2026-02-19,C,Y,ok,15.0,22.0,185.695,186.825,2026-02-19 09:45:00-05:00,2026-02-19 09:52:00-05:00,7.0,1.1299999999999955,0.006085247314144137,False,True
NVDA,2026-02-19,C,Z,ok,15.0,69.0,185.695,188.18,2026-02-19 09:45:00-05:00,2026-02-19 10:39:00-05:00,54.0,2.4850000000000136,0.013382158916502941,False,True
JPM,2026-02-19,A,X,ok,0.0,39.0,306.26,305.44,2026-02-19 09:30:00-05:00,2026-02-19 10:09:00-05:00,39.0,-0.8199999999999932,-0.0026774635930255117,False,True
JPM,2026-02-19,A,Y,ok,0.0,1.0,306.26,307.72,2026-02-19 09:30:00-05:00,2026-02-19 09:31:00-05:00,1.0,1.4600000000000364,0.004767191275387045,False,False
JPM,2026-02-19,A,Z,ok,0.0,33.0,306.26,307.19,2026-02-19 09:30:00-05:00,2026-02-19 10:03:00-05:00,33.0,0.9300000000000068,0.0030366355384314203,False,False
JPM,2026-02-19,B,—,skipped_entry,,,,,,,,,,,
JPM,2026-02-19,C,X,ok,0.0,39.0,306.26,305.44,2026-02-19 09:30:00-05:00,2026-02-19 10:09:00-05:00,39.0,-0.8199999999999932,-0.0026774635930255117,False,True
JPM,2026-02-19,C,Y,ok,0.0,1.0,306.26,307.72,2026-02-19 09:30:00-05:00,2026-02-19 09:31:00-05:00,1.0,1.4600000000000364,0.004767191275387045,False,False
JPM,2026-02-19,C,Z,ok,0.0,33.0,306.26,307.19,2026-02-19 09:30:00-05:00,2026-02-19 10:03:00-05:00,33.0,0.9300000000000068,0.0030366355384314203,False,False
SPY,2026-02-20,A,X,ok,0.0,3.0,681.98,683.23,2026-02-20 09:30:00-05:00,2026-02-20 09:33:00-05:00,3.0,1.25,0.0018328983254640898,True,False
SPY,2026-02-20,A,Y,ok,0.0,1.0,681.98,682.15,2026-02-20 09:30:00-05:00,2026-02-20 09:31:00-05:00,1.0,0.16999999999995907,0.0002492741722630562,False,False
SPY,2026-02-20,A,Z,ok,0.0,36.0,681.98,684.81,2026-02-20 09:30:00-05:00,2026-02-20 10:06:00-05:00,36.0,2.8299999999999272,0.004149681808850593,True,False
SPY,2026-02-20,B,X,ok,4.0,5.0,683.33,683.97,2026-02-20 09:34:00-05:00,2026-02-20 09:35:00-05:00,1.0,0.6399999999999864,0.0009365899345850267,True,False
SPY,2026-02-20,B,Y,ok,4.0,5.0,683.33,683.97,2026-02-20 09:34:00-05:00,2026-02-20 09:35:00-05:00,1.0,0.6399999999999864,0.0009365899345850267,True,False
SPY,2026-02-20,B,Z,ok,4.0,36.0,683.33,684.81,2026-02-20 09:34:00-05:00,2026-02-20 10:06:00-05:00,32.0,1.4799999999999045,0.0021658642237277806,True,False
SPY,2026-02-20,C,X,ok,0.0,3.0,681.98,683.23,2026-02-20 09:30:00-05:00,2026-02-20 09:33:00-05:00,3.0,1.25,0.0018328983254640898,True,False
SPY,2026-02-20,C,Y,ok,0.0,1.0,681.98,682.15,2026-02-20 09:30:00-05:00,2026-02-20 09:31:00-05:00,1.0,0.16999999999995907,0.0002492741722630562,False,False
SPY,2026-02-20,C,Z,ok,0.0,36.0,681.98,684.81,2026-02-20 09:30:00-05:00,2026-02-20 10:06:00-05:00,36.0,2.8299999999999272,0.004149681808850593,True,False
NVDA,2026-02-26,A,X,ok,0.0,2.0,193.35,191.68,2026-02-26 09:30:00-05:00,2026-02-26 09:32:00-05:00,2.0,-1.6699999999999875,-0.008637186449443949,False,True
NVDA,2026-02-26,A,Y,ok,0.0,180.0,193.35,187.8599,2026-02-26 09:30:00-05:00,2026-02-26 12:30:00-05:00,180.0,-5.490099999999984,-0.028394621153348766,False,True
NVDA,2026-02-26,A,Z,ok,0.0,31.0,193.35,188.3,2026-02-26 09:30:00-05:00,2026-02-26 10:01:00-05:00,31.0,-5.049999999999983,-0.026118438065683907,False,True
NVDA,2026-02-26,B,—,skipped_entry,,,,,,,,,,,
NVDA,2026-02-26,C,X,ok,19.0,20.0,188.98,189.585,2026-02-26 09:49:00-05:00,2026-02-26 09:50:00-05:00,1.0,0.6050000000000182,0.0032013969732247764,False,True
NVDA,2026-02-26,C,Y,ok,19.0,199.0,188.98,186.3798,2026-02-26 09:49:00-05:00,2026-02-26 12:49:00-05:00,180.0,-2.600200000000001,-0.01375912795004763,False,True
NVDA,2026-02-26,C,Z,ok,19.0,31.0,188.98,188.3,2026-02-26 09:49:00-05:00,2026-02-26 10:01:00-05:00,12.0,-0.6799999999999784,-0.0035982643665995262,False,True
SPY,2026-02-27,A,X,ok,0.0,180.0,683.41,684.28,2026-02-27 09:30:00-05:00,2026-02-27 12:30:00-05:00,180.0,0.8700000000000045,0.0012730279041863663,False,False
SPY,2026-02-27,A,Y,ok,0.0,2.0,683.41,683.9,2026-02-27 09:30:00-05:00,2026-02-27 09:32:00-05:00,2.0,0.4900000000000091,0.0007169927276452044,False,False
SPY,2026-02-27,A,Z,ok,0.0,46.0,683.41,684.19,2026-02-27 09:30:00-05:00,2026-02-27 10:16:00-05:00,46.0,0.7800000000000864,0.001141335362374104,False,False
SPY,2026-02-27,B,X,ok,2.0,182.0,683.9,684.5299,2026-02-27 09:32:00-05:00,2026-02-27 12:32:00-05:00,180.0,0.6299000000000206,0.0009210410878783749,False,False
SPY,2026-02-27,B,Y,ok,2.0,3.0,683.9,683.97,2026-02-27 09:32:00-05:00,2026-02-27 09:33:00-05:00,1.0,0.07000000000005002,0.00010235414534295953,False,False
SPY,2026-02-27,B,Z,ok,2.0,46.0,683.9,684.19,2026-02-27 09:32:00-05:00,2026-02-27 10:16:00-05:00,44.0,0.2900000000000773,0.0004240386021349281,False,False
SPY,2026-02-27,C,X,ok,13.0,193.0,681.78,683.97,2026-02-27 09:43:00-05:00,2026-02-27 12:43:00-05:00,180.0,2.1900000000000546,0.0032121798820734762,False,False
SPY,2026-02-27,C,Y,ok,13.0,16.0,681.78,683.3701,2026-02-27 09:43:00-05:00,2026-02-27 09:46:00-05:00,3.0,1.5901000000000067,0.0023322772741940314,False,False
SPY,2026-02-27,C,Z,ok,13.0,46.0,681.78,684.19,2026-02-27 09:43:00-05:00,2026-02-27 10:16:00-05:00,33.0,2.410000000000082,0.0035348646190854556,False,False
JPM,2026-02-27,A,X,ok,0.0,180.0,302.91,294.825,2026-02-27 09:30:00-05:00,2026-02-27 12:30:00-05:00,180.0,-8.085000000000036,-0.026691096365257124,False,False
JPM,2026-02-27,A,Y,ok,0.0,38.0,302.91,298.435,2026-02-27 09:30:00-05:00,2026-02-27 10:08:00-05:00,38.0,-4.475000000000023,-0.014773365025915362,False,False
JPM,2026-02-27,A,Z,ok,0.0,47.0,302.91,297.72,2026-02-27 09:30:00-05:00,2026-02-27 10:17:00-05:00,47.0,-5.189999999999998,-0.017133802119441408,False,False
JPM,2026-02-27,B,X,ok,0.0,180.0,302.91,294.825,2026-02-27 09:30:00-05:00,2026-02-27 12:30:00-05:00,180.0,-8.085000000000036,-0.026691096365257124,False,False
JPM,2026-02-27,B,Y,ok,0.0,38.0,302.91,298.435,2026-02-27 09:30:00-05:00,2026-02-27 10:08:00-05:00,38.0,-4.475000000000023,-0.014773365025915362,False,False
JPM,2026-02-27,B,Z,ok,0.0,47.0,302.91,297.72,2026-02-27 09:30:00-05:00,2026-02-27 10:17:00-05:00,47.0,-5.189999999999998,-0.017133802119441408,False,False
JPM,2026-02-27,C,X,ok,20.0,200.0,295.495,295.145,2026-02-27 09:50:00-05:00,2026-02-27 12:50:00-05:00,180.0,-0.35000000000002274,-0.001184453205638074,False,False
JPM,2026-02-27,C,Y,ok,20.0,38.0,295.495,298.435,2026-02-27 09:50:00-05:00,2026-02-27 10:08:00-05:00,18.0,2.9399999999999977,0.00994940692735917,False,False
JPM,2026-02-27,C,Z,ok,20.0,47.0,295.495,297.72,2026-02-27 09:50:00-05:00,2026-02-27 10:17:00-05:00,27.0,2.2250000000000227,0.007529738235841631,False,False
NVDA,2026-02-27,A,X,ok,0.0,180.0,180.78,179.945,2026-02-27 09:30:00-05:00,2026-02-27 12:30:00-05:00,180.0,-0.835000000000008,-0.004618873769222303,False,False
NVDA,2026-02-27,A,Y,ok,0.0,2.0,180.78,181.16,2026-02-27 09:30:00-05:00,2026-02-27 09:32:00-05:00,2.0,0.37999999999999545,0.00210200243389753,False,False
NVDA,2026-02-27,A,Z,ok,0.0,7.0,180.78,179.97,2026-02-27 09:30:00-05:00,2026-02-27 09:37:00-05:00,7.0,-0.8100000000000023,-0.0044805841354132216,False,False
NVDA,2026-02-27,B,—,skipped_entry,,,,,,,,,,,
NVDA,2026-02-27,C,X,ok,28.0,208.0,179.685,179.81,2026-02-27 09:58:00-05:00,2026-02-27 12:58:00-05:00,180.0,0.125,0.0006956618526866461,False,False
NVDA,2026-02-27,C,Y,ok,28.0,31.0,179.685,180.67,2026-02-27 09:58:00-05:00,2026-02-27 10:01:00-05:00,3.0,0.9849999999999852,0.005481815399170689,False,False
NVDA,2026-02-27,C,Z,ok,28.0,46.0,179.685,181.4302,2026-02-27 09:58:00-05:00,2026-02-27 10:16:00-05:00,18.0,1.7452000000000112,0.00971255252246994,False,False
JPM,2026-03-02,A,X,ok,0.0,8.0,294.22,296.2,2026-03-02 09:30:00-05:00,2026-03-02 09:38:00-05:00,8.0,1.9799999999999613,0.00672965807898838,True,False
JPM,2026-03-02,A,Y,ok,0.0,2.0,294.22,294.65,2026-03-02 09:30:00-05:00,2026-03-02 09:32:00-05:00,2.0,0.42999999999995,0.0014614914009922844,False,False
JPM,2026-03-02,A,Z,ok,0.0,19.0,294.22,296.105,2026-03-02 09:30:00-05:00,2026-03-02 09:49:00-05:00,19.0,1.884999999999991,0.006406770443885496,True,False
JPM,2026-03-02,B,X,ok,28.0,29.0,296.05,296.42,2026-03-02 09:58:00-05:00,2026-03-02 09:59:00-05:00,1.0,0.37000000000000455,0.0012497888870123444,True,False
JPM,2026-03-02,B,Y,ok,28.0,29.0,296.05,296.42,2026-03-02 09:58:00-05:00,2026-03-02 09:59:00-05:00,1.0,0.37000000000000455,0.0012497888870123444,True,False
JPM,2026-03-02,B,Z,ok,28.0,55.0,296.05,297.155,2026-03-02 09:58:00-05:00,2026-03-02 10:25:00-05:00,27.0,1.1049999999999613,0.003732477622023176,True,False
JPM,2026-03-02,C,X,ok,1.0,8.0,293.48,296.2,2026-03-02 09:31:00-05:00,2026-03-02 09:38:00-05:00,7.0,2.7199999999999704,0.009268093226114115,True,False
JPM,2026-03-02,C,Y,ok,1.0,2.0,293.48,294.65,2026-03-02 09:31:00-05:00,2026-03-02 09:32:00-05:00,1.0,1.169999999999959,0.003986643042115166,False,False
JPM,2026-03-02,C,Z,ok,1.0,19.0,293.48,296.105,2026-03-02 09:31:00-05:00,2026-03-02 09:49:00-05:00,18.0,2.625,0.008944391440643315,True,False
SPY,2026-03-02,A,X,ok,0.0,130.0,679.19,685.55,2026-03-02 09:30:00-05:00,2026-03-02 11:40:00-05:00,130.0,6.3599999999999,0.009364095466658666,True,False
SPY,2026-03-02,A,Y,ok,0.0,1.0,679.19,680.0,2026-03-02 09:30:00-05:00,2026-03-02 09:31:00-05:00,1.0,0.8099999999999454,0.0011925970641498628,False,False
SPY,2026-03-02,A,Z,ok,0.0,10.0,679.19,681.09,2026-03-02 09:30:00-05:00,2026-03-02 09:40:00-05:00,10.0,1.8999999999999773,0.0027974499035615615,False,False
SPY,2026-03-02,B,X,ok,0.0,130.0,679.19,685.55,2026-03-02 09:30:00-05:00,2026-03-02 11:40:00-05:00,130.0,6.3599999999999,0.009364095466658666,True,False
SPY,2026-03-02,B,Y,ok,0.0,1.0,679.19,680.0,2026-03-02 09:30:00-05:00,2026-03-02 09:31:00-05:00,1.0,0.8099999999999454,0.0011925970641498628,False,False
SPY,2026-03-02,B,Z,ok,0.0,10.0,679.19,681.09,2026-03-02 09:30:00-05:00,2026-03-02 09:40:00-05:00,10.0,1.8999999999999773,0.0027974499035615615,False,False
SPY,2026-03-02,C,X,ok,0.0,130.0,679.19,685.55,2026-03-02 09:30:00-05:00,2026-03-02 11:40:00-05:00,130.0,6.3599999999999,0.009364095466658666,True,False
SPY,2026-03-02,C,Y,ok,0.0,1.0,679.19,680.0,2026-03-02 09:30:00-05:00,2026-03-02 09:31:00-05:00,1.0,0.8099999999999454,0.0011925970641498628,False,False
SPY,2026-03-02,C,Z,ok,0.0,10.0,679.19,681.09,2026-03-02 09:30:00-05:00,2026-03-02 09:40:00-05:00,10.0,1.8999999999999773,0.0027974499035615615,False,False
NVDA,2026-03-02,A,X,ok,0.0,3.0,176.36,178.78,2026-03-02 09:30:00-05:00,2026-03-02 09:33:00-05:00,3.0,2.4199999999999875,0.013721932410977473,True,False
NVDA,2026-03-02,A,Y,ok,0.0,1.0,176.36,177.717,2026-03-02 09:30:00-05:00,2026-03-02 09:31:00-05:00,1.0,1.3569999999999993,0.007694488546155586,False,False
NVDA,2026-03-02,A,Z,ok,0.0,92.0,176.36,180.19,2026-03-02 09:30:00-05:00,2026-03-02 11:02:00-05:00,92.0,3.829999999999984,0.02171694261737346,True,False
NVDA,2026-03-02,B,X,ok,0.0,3.0,176.36,178.78,2026-03-02 09:30:00-05:00,2026-03-02 09:33:00-05:00,3.0,2.4199999999999875,0.013721932410977473,True,False
