ticker,level_name,confluence,direction,target,stop,n,n_base,hit,base_hit,hit_lift,expectancy,base_exp,edge
QQQ,prior_low,all,fade,1.5,1.5,243,8579,0.1646090534979424,0.12612192563235808,0.03848712786558431,-0.19135802469135801,0.004895675486653456,-0.19625370017801147
QQQ,prior_low,confluence_true,fade,1.5,1.5,27,8579,0.2222222222222222,0.12612192563235808,0.09610029658986413,0.0,0.004895675486653456,-0.004895675486653456
QQQ,prior_low,confluence_false,fade,1.5,1.5,216,8579,0.1574074074074074,0.12612192563235808,0.031285481775049334,-0.2152777777777778,0.004895675486653456,-0.22017345326443125
QQQ,prior_close,all,fade,1.5,1.5,404,8579,0.14108910891089108,0.12612192563235808,0.014967183278532997,-0.08168316831683169,0.004895675486653456,-0.08657884380348514
QQQ,prior_close,confluence_true,fade,1.5,1.5,42,8579,0.19047619047619047,0.12612192563235808,0.06435426484383239,-0.07142857142857142,0.004895675486653456,-0.07632424691522488
QQQ,prior_close,confluence_false,fade,1.5,1.5,362,8579,0.13535911602209943,0.12612192563235808,0.009237190389741357,-0.08287292817679558,0.004895675486653456,-0.08776860366344903
QQQ,ALL,all,fade,1.0,1.0,2006,8579,0.2741774675972084,0.23639118778412402,0.037786279813084384,-0.05583250249252243,-0.003496911061895326,-0.052335591430627104
QQQ,ALL,confluence_true,fade,1.0,1.0,204,8579,0.2647058823529412,0.23639118778412402,0.02831469456881716,-0.05392156862745098,-0.003496911061895326,-0.050424657565555656
QQQ,ALL,confluence_false,fade,1.0,1.0,1802,8579,0.27524972253052166,0.23639118778412402,0.03885853474639764,-0.0560488346281909,-0.003496911061895326,-0.05255192356629557
QQQ,poc,all,fade,1.0,1.0,364,8579,0.27197802197802196,0.23639118778412402,0.03558683419389794,-0.04395604395604396,-0.003496911061895326,-0.04045913289414863
QQQ,poc,confluence_true,fade,1.0,1.0,38,8579,0.2894736842105263,0.23639118778412402,0.05308249642640231,0.02631578947368421,-0.003496911061895326,0.029812700535579537
QQQ,poc,confluence_false,fade,1.0,1.0,326,8579,0.26993865030674846,0.23639118778412402,0.033547462522624444,-0.05214723926380368,-0.003496911061895326,-0.04865032820190835
QQQ,vah,all,fade,1.0,1.0,371,8579,0.2803234501347709,0.23639118778412402,0.04393226235064687,-0.013477088948787063,-0.003496911061895326,-0.009980177886891737
QQQ,vah,confluence_true,fade,1.0,1.0,37,8579,0.16216216216216217,0.23639118778412402,-0.07422902562196185,-0.21621621621621623,-0.003496911061895326,-0.21271930515432091
QQQ,vah,confluence_false,fade,1.0,1.0,334,8579,0.2934131736526946,0.23639118778412402,0.057021985868570574,0.008982035928143712,-0.003496911061895326,0.012478946990039038
QQQ,val,all,fade,1.0,1.0,318,8579,0.3081761006289308,0.23639118778412402,0.07178491284480679,-0.040880503144654086,-0.003496911061895326,-0.03738359208275876
QQQ,val,confluence_true,fade,1.0,1.0,32,8579,0.34375,0.23639118778412402,0.10735881221587598,-0.03125,-0.003496911061895326,-0.027753088938104672
QQQ,val,confluence_false,fade,1.0,1.0,286,8579,0.3041958041958042,0.23639118778412402,0.0678046164116802,-0.04195804195804196,-0.003496911061895326,-0.03846113089614663
QQQ,prior_high,all,fade,1.0,1.0,306,8579,0.2647058823529412,0.23639118778412402,0.02831469456881716,-0.049019607843137254,-0.003496911061895326,-0.04552269678124193
QQQ,prior_high,confluence_true,fade,1.0,1.0,28,8579,0.10714285714285714,0.23639118778412402,-0.1292483306412669,-0.21428571428571427,-0.003496911061895326,-0.21078880322381896
QQQ,prior_high,confluence_false,fade,1.0,1.0,278,8579,0.2805755395683453,0.23639118778412402,0.04418435178422128,-0.03237410071942446,-0.003496911061895326,-0.028877189657529133
QQQ,prior_low,all,fade,1.0,1.0,243,8579,0.25102880658436216,0.23639118778412402,0.014637618800238145,-0.18518518518518517,-0.003496911061895326,-0.18168827412328986
QQQ,prior_low,confluence_true,fade,1.0,1.0,27,8579,0.3333333333333333,0.23639118778412402,0.0969421455492093,0.037037037037037035,-0.003496911061895326,0.04053394809893236
QQQ,prior_low,confluence_false,fade,1.0,1.0,216,8579,0.24074074074074073,0.23639118778412402,0.004349552956616709,-0.21296296296296297,-0.003496911061895326,-0.20946605190106765
QQQ,prior_close,all,fade,1.0,1.0,404,8579,0.26485148514851486,0.23639118778412402,0.028460297364390846,-0.04455445544554455,-0.003496911061895326,-0.041057544383649225
QQQ,prior_close,confluence_true,fade,1.0,1.0,42,8579,0.3333333333333333,0.23639118778412402,0.0969421455492093,0.047619047619047616,-0.003496911061895326,0.051115958680942944
QQQ,prior_close,confluence_false,fade,1.0,1.0,362,8579,0.2569060773480663,0.23639118778412402,0.02051488956394229,-0.055248618784530384,-0.003496911061895326,-0.05175170772263506
QQQ,ALL,all,fade,0.3,0.25,2006,8579,0.4017946161515454,0.43536542720596805,-0.03357081105442267,-0.027766699900299112,-0.005157943816295606,-0.022608756084003506
QQQ,ALL,confluence_true,fade,0.3,0.25,204,8579,0.39215686274509803,0.43536542720596805,-0.043208564460870014,-0.03431372549019608,-0.005157943816295606,-0.029155781673900476
QQQ,ALL,confluence_false,fade,0.3,0.25,1802,8579,0.40288568257491675,0.43536542720596805,-0.0324797446310513,-0.02702552719200889,-0.005157943816295606,-0.021867583375713283
QQQ,poc,all,fade,0.3,0.25,364,8579,0.40934065934065933,0.43536542720596805,-0.026024767865308718,-0.023489010989011,-0.005157943816295606,-0.018331067172715394
QQQ,poc,confluence_true,fade,0.3,0.25,38,8579,0.39473684210526316,0.43536542720596805,-0.040628585100704884,-0.03289473684210526,-0.005157943816295606,-0.027736793025809656
QQQ,poc,confluence_false,fade,0.3,0.25,326,8579,0.4110429447852761,0.43536542720596805,-0.02432248242069196,-0.02239263803680983,-0.005157943816295606,-0.017234694220514223
QQQ,vah,all,fade,0.3,0.25,371,8579,0.38544474393531,0.43536542720596805,-0.04992068327065807,-0.03665768194070081,-0.005157943816295606,-0.03149973812440521
QQQ,vah,confluence_true,fade,0.3,0.25,37,8579,0.21621621621621623,0.43536542720596805,-0.21914921098975182,-0.13108108108108107,-0.005157943816295606,-0.12592313726478546
QQQ,vah,confluence_false,fade,0.3,0.25,334,8579,0.4041916167664671,0.43536542720596805,-0.03117381043950096,-0.02619760479041916,-0.005157943816295606,-0.021039660974123554
QQQ,val,all,fade,0.3,0.25,318,8579,0.42452830188679247,0.43536542720596805,-0.010837125319175578,-0.014937106918238994,-0.005157943816295606,-0.009779163101943388
QQQ,val,confluence_true,fade,0.3,0.25,32,8579,0.46875,0.43536542720596805,0.03338457279403195,0.0078125,-0.005157943816295606,0.012970443816295606
QQQ,val,confluence_false,fade,0.3,0.25,286,8579,0.4195804195804196,0.43536542720596805,-0.015785007625548464,-0.017482517482517484,-0.005157943816295606,-0.012324573666221878
QQQ,prior_high,all,fade,0.3,0.25,306,8579,0.39869281045751637,0.43536542720596805,-0.03667261674845168,-0.02908496732026143,-0.005157943816295606,-0.023927023503965826
QQQ,prior_high,confluence_true,fade,0.3,0.25,28,8579,0.35714285714285715,0.43536542720596805,-0.0782225700631109,-0.05357142857142857,-0.005157943816295606,-0.04841348475513296
QQQ,prior_high,confluence_false,fade,0.3,0.25,278,8579,0.4028776978417266,0.43536542720596805,-0.032487729364241436,-0.02661870503597122,-0.005157943816295606,-0.021460761219675613
QQQ,prior_low,all,fade,0.3,0.25,243,8579,0.3292181069958848,0.43536542720596805,-0.10614732021008327,-0.06893004115226338,-0.005157943816295606,-0.06377209733596778
QQQ,prior_low,confluence_true,fade,0.3,0.25,27,8579,0.5185185185185185,0.43536542720596805,0.08315309131255044,0.035185185185185194,-0.005157943816295606,0.0403431290014808
QQQ,prior_low,confluence_false,fade,0.3,0.25,216,8579,0.3055555555555556,0.43536542720596805,-0.12980987165041247,-0.08194444444444444,-0.005157943816295606,-0.07678650062814885
QQQ,prior_close,all,fade,0.3,0.25,404,8579,0.4381188118811881,0.43536542720596805,0.002753384675220072,-0.0077970297029702935,-0.005157943816295606,-0.002639085886674688
QQQ,prior_close,confluence_true,fade,0.3,0.25,42,8579,0.42857142857142855,0.43536542720596805,-0.0067939986345395,-0.0142857142857143,-0.005157943816295606,-0.009127770469418693
QQQ,prior_close,confluence_false,fade,0.3,0.25,362,8579,0.43922651933701656,0.43536542720596805,0.003861092131048516,-0.007044198895027636,-0.005157943816295606,-0.0018862550787320303
