level_name,time_bucket,minute,from_below,mfe_pct,mae_pct,close_ret_pct,bar_vol,bar_bp
vah,open_30m,570,True,0.056800700541962054,0.19880245189691428,0.03313374198281456,593551.0,0.9393939393939055
close,30_60m,602,False,0.08137910423688237,0.1321372747606297,-0.004032191116383919,412427.0,0.22833333333334707
poc,30_60m,608,False,0.20103117165697526,0.011825363038647976,0.030745943900476667,241850.0,0.5555555555555087
vah,open_30m,580,False,0.044808150366732205,0.16508265924580542,0.016508265924592605,299134.0,0.16853213943062928
val,60_150m,669,False,0.24086378737542555,0.030849549121973296,0.2135975320360724,178377.0,0.6665700202957072
close,open_30m,571,True,0.2872210189283291,0.1177135323476787,0.19305019305019144,298012.0,0.7818181818181781
poc,60_150m,664,True,0.07089358895849728,0.1813556926845444,-0.04710537472325325,402715.0,0.9245283018867857
vah,60_150m,670,True,0.08213941772069455,0.08021004726723105,-0.03814035981818024,641367.0,0.24081081081073633
val,open_30m,571,True,0.3243140875411321,0.13493359846601644,0.00236725611343676,446922.0,0.5090909090909523
high,60_150m,677,True,0.13169653355909933,0.2751516861859647,-0.26574479093175185,162969.0,0.7045454545454634
low,open_30m,580,False,0.37898576191335653,0.015197424036630868,0.07384998242797337,301988.0,0.07906976744197237
close,60_150m,664,True,0.07089358895849728,0.1813556926845444,-0.04710537472325325,402715.0,0.9245283018867857
poc,midday,740,True,0.11869850579529109,0.07447749383233095,0.1024065540194567,237366.0,0.9473684210526788
vah,midday,823,True,0.03707995365006373,0.13209733487832984,-0.09501738122827925,250658.0,0.9787234042553372
high,midday,823,True,0.03707995365006373,0.13209733487832984,-0.09501738122827925,250658.0,0.9787234042553372
close,midday,728,True,0.056820960413948,0.13064163439438767,-0.07940962090638938,174185.0,0.5746455379480238
vah,open_30m,570,False,0.13404825737265047,0.03466765276879775,0.05546824443006589,530474.0,0.18867924528305124
high,open_30m,570,False,0.13404825737265047,0.03466765276879775,0.05546824443006589,530474.0,0.18867924528305124
poc,30_60m,614,False,0.0850735774899844,0.02762188877141,0.04827505789442198,141775.0,0.043913043478119564
vah,open_30m,570,True,0.11462369042433691,0.05731184521216846,0.05731184521216846,560035.0,0.9344262295081647
val,midday,735,False,0.050698253214736436,0.06452504954601389,-0.0011522330276064552,209649.0,0.08333333333325438
close,60_150m,648,False,0.23458522113106456,0.027598261309538547,0.18168855362112657,195767.0,0.9377930603313355
poc,open_30m,572,False,0.03435953820780128,0.18075407733187168,-0.16721641927799574,293464.0,0.6551724137930494
vah,open_30m,570,False,0.02061288992716206,0.18780633044752718,-0.1797902065869692,442016.0,0.025641025641003217
val,midday,788,False,0.04486832871227739,0.17602190494818126,-0.13920686600476712,514031.0,0.18939393939394852
high,open_30m,570,False,0.02061288992716206,0.18780633044752718,-0.1797902065869692,442016.0,0.025641025641003217
low,midday,810,False,0.048441789116753106,0.17761989342805976,-0.09227007450807992,515707.0,1.0
close,open_30m,573,False,0.07867777338005244,0.15277193048396268,-0.1259806933498901,195424.0,0.131860465116358
poc,60_150m,650,False,0.002306698652885889,0.3321646060158696,-0.3298579073629837,241779.0,0.0
vah,open_30m,570,True,0.1354111679786957,0.16983773610888186,0.05147919487732003,687413.0,0.7323943661971786
val,60_150m,715,False,0.20760844351658125,0.004639294827195234,0.19832985386220398,358076.0,0.13333333333334174
low,60_150m,715,False,0.20760844351658125,0.004639294827195234,0.19832985386220398,358076.0,0.13333333333334174
close,60_150m,650,False,0.002306698652885889,0.3321646060158696,-0.3298579073629837,241779.0,0.0
high,60_150m,632,True,0.15571687009091276,0.016029677803474588,0.04808903341042377,622166.0,0.9534883720930662
poc,60_150m,692,True,0.018313926835965975,0.19253690290639772,-0.15586320711469856,310490.0,0.49999999999992895
vah,60_150m,695,True,0.062040562165320515,0.16155728678994707,-0.13026228735082607,253838.0,0.9414141414141426
val,60_150m,675,True,0.03672335835112695,0.13312217402281074,-0.06656108701141189,442544.0,0.2857142857142548
high,60_150m,702,True,0.02973221097098456,0.14117650290146827,-0.05037767232265382,248233.0,0.3746875000000341
low,open_30m,578,True,0.17999307718934568,0.08307372793353104,0.17999307718934568,416044.0,0.41935483870973655
close,60_150m,675,True,0.03672335835112695,0.13312217402281074,-0.06656108701141189,442544.0,0.2857142857142548
poc,30_60m,620,True,0.4447713507487564,0.017239199641422034,0.41948719127466383,403224.0,0.6527777777777909
val,open_30m,570,True,0.1658069270449584,0.1243551952837057,0.10823507737657224,415048.0,0.6000000000000649
low,60_150m,651,False,0.19542768597431162,0.04047318940296527,0.07706095262324861,330516.0,0.10000000000001033
val,open_30m,570,True,0.21336796697435315,0.04870355767892285,0.1588663667145977,549868.0,0.8085106382979135
low,30_60m,629,False,0.14219114219114537,0.07692307692307321,0.037296037296043125,366586.0,0.15267175572521866
close,open_30m,584,False,0.10451852712278167,0.06435126030897592,0.06737135555814158,137580.0,0.555555555555574
val,open_30m,580,True,0.2301262349775463,0.11019303143494777,0.11042773437728232,519180.0,0.6248209169054254
low,open_30m,570,False,0.1526215689497368,0.10800911033364943,-0.0633731714762044,1009135.0,0.5588235294117057
close,open_30m,581,True,0.3107301572411959,0.029314165777470307,0.23451332621976245,343844.0,0.8214285714286053
poc,60_150m,681,True,0.03551556765716446,0.1373268616076676,-0.10417899846099153,173553.0,0.7222222222223976
vah,midday,779,True,0.2756768219410513,0.009424848613360575,0.2097264437690012,215143.0,1.0
val,60_150m,674,True,0.022510514779923097,0.16705171494580676,-0.08648776731236518,306671.0,0.8749999999998224
low,30_60m,618,True,0.2208658892820687,0.1353694160115879,0.1721803975585926,154829.0,0.8666666666666035
close,30_60m,619,True,0.2421882419982996,0.11397093741095102,0.20657232405736645,427376.0,0.5555555555556608
poc,midday,767,False,0.13122268668058906,0.07125213756412963,0.13122268668058906,167608.0,0.28571428571445634
vah,open_30m,570,True,0.08983451536642918,0.21040189125295186,0.07801418439715936,716727.0,0.9090909090908621
high,30_60m,629,True,0.13665386518388994,0.03651956741982723,0.04712202247720204,221740.0,0.9761904761904987
low,open_30m,576,False,0.040405000713033205,0.29234206398251134,-0.19964823881732943,283772.0,0.1940298507462737
val,open_30m,573,True,0.3390764659365988,0.001198150056311963,0.3019338141908871,381661.0,0.9600000000000364
low,open_30m,572,True,0.2696755740018079,0.07323396789982131,0.19653752485495565,406894.0,0.9493333333333586
poc,open_30m,589,False,0.191357426605954,0.11021218874139717,0.17197945935472253,440616.0,0.09304489416135366
val,60_150m,642,False,0.35435173049852836,0.03761953303237045,0.3057861268870482,370376.0,0.23300970873785337
low,midday,784,False,0.0,0.3303616974761371,-0.24777127310710972,247646.0,0.13793103448298843
close,open_30m,593,False,0.26166593981683,0.08601056355090812,0.1283859088045738,252201.0,0.46153846153849515
vah,30_60m,622,False,0.03997095750416484,0.1258685693907702,-0.07502725457625593,276622.0,0.7303846153845102
high,open_30m,577,True,0.024120796951123038,0.16522745911524972,-0.06753823146317467,334819.0,0.950819672131007
poc,open_30m,570,False,0.01681217981095757,0.26697452918679965,-0.18279337133511098,558005.0,0.016393442622935545
vah,open_30m,570,True,0.26697452918679965,0.01681217981095757,0.18279337133511098,558005.0,0.016393442622935545
high,midday,762,True,0.1127747384585782,0.01319704386217651,-0.007198387561193387,347286.0,0.8326306913996194
close,open_30m,571,False,0.048118575719027126,0.23575696173538355,-0.16030703500795646,338641.0,0.1702218430033694
poc,open_30m,570,True,0.22814560045858515,0.005686443106913721,0.19363714531383944,960246.0,0.9779411764706085
vah,open_30m,570,True,0.22814560045858515,0.005686443106913721,0.19363714531383944,960246.0,0.9779411764706085
val,midday,771,False,0.09894610888674281,0.023102765888899437,0.016107506097840025,296782.0,0.2857142857143321
close,midday,766,False,0.06440779334298823,0.05759896947530956,-0.013801670002070774,136203.0,0.16000000000030923
poc,open_30m,571,False,0.0,0.19524072032341575,-0.11255053289232109,218049.0,0.2400000000000091
vah,open_30m,570,True,0.23190668626010078,0.006888317413673209,0.12858192505510707,495214.0,0.12244045131623967
val,open_30m,574,False,0.05748844482259066,0.08278336054453368,0.0022995377929015347,213732.0,0.17647058823531378
high,30_60m,627,True,0.0022701215317624413,0.2017885806007786,-0.17885806007795751,218089.0,0.5882352941177257
close,open_30m,570,False,0.006888317413673209,0.23190668626010078,-0.12858192505510707,495214.0,0.12244045131623967
poc,30_60m,604,False,0.13526659372812055,0.029497316751063325,0.07348012729842825,204914.0,0.3099999999999731
vah,open_30m,570,False,0.0754130578852444,0.04341963938846814,0.0091409767133665,442384.0,0.9523809523807333
val,60_150m,668,False,0.1305542830966544,0.018323408153926003,-0.011452130096200497,134007.0,0.9032258064517193
high,open_30m,570,True,0.04341963938846814,0.0754130578852444,-0.0091409767133665,442384.0,0.9523809523807333
close,30_60m,605,False,0.11439553399835271,0.03889448155943056,-0.03431866019950061,171571.0,0.9777777777777946
poc,30_60m,606,False,0.009085701508840268,0.12479680183308131,-0.07788071091838439,367366.0,0.09774193548390604
vah,open_30m,573,False,0.018273601498431685,0.18502021517165815,-0.16788871376687764,230271.0,0.5000000000001421
val,30_60m,612,False,0.0709934502816842,0.06870333898227714,-0.019465946044986113,153866.0,0.7931034482758689
high,open_30m,570,False,0.01826317231302714,0.1894804127477036,-0.16550999908684658,535472.0,0.04444444444452585
low,midday,840,False,0.01838995908235045,0.1609121419704815,-0.13102845846167838,750848.0,0.4246575342465679
close,open_30m,579,False,0.09834415881438266,0.059463909980786496,0.061728112706981725,331514.0,0.03225806451609946
poc,midday,773,False,0.056976161174164736,0.050139021833258225,-0.04330188249236468,1188142.0,0.9979824472914258
vah,midday,720,True,0.0022886961298127628,0.13274437552925733,-0.08925914906277581,150114.0,0.8461538461537957
high,midday,756,True,0.01532706869811466,0.07298604141957696,0.0034212206915396307,259167.0,0.8000000000001137
close,midday,773,False,0.056976161174164736,0.050139021833258225,-0.04330188249236468,1188142.0,0.9979824472914258
poc,60_150m,689,True,0.040861728451115034,0.07264307280197797,-0.0635626887017388,113104.0,0.8000000000001137
vah,60_150m,705,True,0.004536176003624815,0.09752778407802379,-0.03402132002722479,143953.0,0.8333333333331754
high,60_150m,705,True,0.004536176003624815,0.09752778407802379,-0.03402132002722479,143953.0,0.8333333333331754
close,60_150m,693,True,0.045397798206784384,0.177051413006463,-0.13846328453070336,102236.0,0.5662514156286433
poc,midday,795,False,0.20941941808136116,0.0077975315243115914,0.17825157064563255,276382.0,0.2727272727273197
vah,open_30m,592,False,0.15124555160141237,0.04448398576513467,0.13211743772241863,184618.0,0.0
high,open_30m,570,False,0.115496523998841,0.0755169579992519,-0.04841969659951974,704866.0,0.47071277346509477
poc,open_30m,589,True,0.0022227161591444554,0.14669926650367304,-0.02444987775061428,147949.0,0.0
vah,open_30m,596,True,0.14542467334953493,0.03441347231936359,0.11212131304048478,157442.0,0.824999999999865
val,open_30m,570,True,0.0756446481411511,0.10901728702693222,-0.08899370369545849,533163.0,1.0
low,60_150m,642,False,0.07568000712283128,0.1112941281218003,-0.028936473311667064,439638.0,0.8787878787878753
close,open_30m,571,True,0.06452761336834596,0.1290552267366793,-0.12460504650438392,266492.0,0.28849621348731935
vah,open_30m,572,False,0.01221855665522717,0.14995501349595375,-0.07664367356459073,208859.0,0.3620689655172786
high,open_30m,570,True,0.20205608721718255,0.01776317250260543,0.10664564691253851,1008808.0,0.45238095238092985
close,open_30m,570,False,0.01776317250260543,0.20205608721718255,-0.10664564691253851,1008808.0,0.45238095238092985
