config,direction,horizon,target,stop,n,hit,stop_rate,timeout,expectancy,r_multiple
SPY_morning_0930_1115_BASELINE,fade,15,0.5,0.75,8223,0.39778669585309495,0.23482913778426365,0.3673841663626414,0.02277149458834975,0.030361992784466333
SPY_morning_0930_1115_BASELINE,fade,15,0.5,1.0,8223,0.41444728201386355,0.1466618022619482,0.43889091572418826,0.06056183874498358,0.06056183874498358
SPY_morning_0930_1115_BASELINE,fade,15,0.5,1.5,8223,0.42624346345615954,0.0649398029916089,0.5088167335522316,0.11571202724066643,0.07714135149377761
SPY_morning_0930_1115_BASELINE,fade,15,0.75,0.15,8223,0.11832664477684543,0.7847500912075884,0.0969232640155661,-0.028967530098504186,-0.19311686732336125
SPY_morning_0930_1115_BASELINE,fade,15,0.75,0.2,8223,0.14033807612793384,0.7204183388057886,0.13924358506627751,-0.03883011066520734,-0.1941505533260367
SPY_morning_0930_1115_BASELINE,fade,15,0.75,0.25,8223,0.1610117961814423,0.6568162471117597,0.182171956706798,-0.0434452146418582,-0.1737808585674328
SPY_morning_0930_1115_BASELINE,fade,15,0.75,0.3,8223,0.17913170375775264,0.6003891523774778,0.22047914386476955,-0.045767967894928846,-0.15255989298309616
SPY_morning_0930_1115_BASELINE,fade,15,0.75,0.5,8223,0.2225465158701204,0.4114070290648182,0.3660464550650614,-0.0387936276298188,-0.0775872552596376
SPY_morning_0930_1115_BASELINE,fade,15,0.75,0.75,8223,0.2469901495804451,0.2608537030280919,0.49215614739146296,-0.010397665085735133,-0.013863553447646844
SPY_morning_0930_1115_BASELINE,fade,15,0.75,1.0,8223,0.2603672625562447,0.16466009972029672,0.5749726377234586,0.030615347196886782,0.030615347196886782
SPY_morning_0930_1115_BASELINE,fade,15,0.75,1.5,8223,0.27033929222911346,0.07406056183874499,0.6556001459321416,0.09166362641371763,0.06110908427581175
SPY_morning_0930_1115_BASELINE,fade,15,1.0,0.15,8223,0.07345251124893591,0.7955733917061899,0.13097409704487414,-0.045883497506992575,-0.3058899833799505
SPY_morning_0930_1115_BASELINE,fade,15,1.0,0.2,8223,0.08755928493250638,0.7320929101301228,0.1803478049373708,-0.058859297093518184,-0.2942964854675909
SPY_morning_0930_1115_BASELINE,fade,15,1.0,0.25,8223,0.09923385625684057,0.6695853094977502,0.23118083424540922,-0.06816247111759699,-0.27264988447038796
SPY_morning_0930_1115_BASELINE,fade,15,1.0,0.3,8223,0.11139486805302201,0.6127933844095829,0.2758117475373951,-0.07244314726985286,-0.24147715756617621
SPY_morning_0930_1115_BASELINE,fade,15,1.0,0.5,8223,0.1391219749483157,0.4232032105071142,0.43767481454457013,-0.07247963030524139,-0.14495926061048278
SPY_morning_0930_1115_BASELINE,fade,15,1.0,0.75,8223,0.1567554420527788,0.27046090234707526,0.5727836556001459,-0.04609023470752767,-0.06145364627670356
SPY_morning_0930_1115_BASELINE,fade,15,1.0,1.0,8223,0.16624103125380033,0.1718350966800438,0.6619238720661559,-0.005594065426243464,-0.005594065426243464
SPY_morning_0930_1115_BASELINE,fade,15,1.0,1.5,8223,0.1737808585674328,0.07819530584944667,0.7480238355831205,0.0564878997932628,0.0376585998621752
SPY_morning_0930_1115_BASELINE,fade,15,1.5,0.15,8223,0.03210507114191901,0.8034780493737079,0.1644168794843731,-0.07236410069317767,-0.4824273379545178
SPY_morning_0930_1115_BASELINE,fade,15,1.5,0.2,8223,0.03842879727593336,0.7413352790952207,0.22023592362884592,-0.09062385990514411,-0.45311929952572055
SPY_morning_0930_1115_BASELINE,fade,15,1.5,0.25,8223,0.043049981758482306,0.6798005594065426,0.27714945883497505,-0.1053751672139122,-0.4215006688556488
